0,SMILES,Kh_mean,Kh_first,Varying_1,Varying_2,Varying_3,Varying_4,Varying_5,Varying_6,Varying_7,Varying_8,Varying_9
methyl propanoate,CCC(=O)OC,2.827894089192895,2.827894089192895,0,0,0,0,0,0,0,0,0
ethyl propanoate,CCOC(=O)CC,3.2352591940639006,3.2352591940639006,0,0,0,0,0,0,0,0,0
propyl propanoate,CCCOC(=O)CC,3.6888794541139363,3.6888794541139363,0,0,0,0,0,0,0,0,0
isopropyl propanoate,CCC(=O)OC(C)C,4.074541934925921,4.074541934925921,0,0,0,0,0,0,0,0,0
pentyl propanoate,CCCCCOC(=O)CC,4.320081509309298,4.320081509309298,0,0,0,0,0,0,0,0,0
"propanoic acid, 2-hydroxy-, ethyl ester",CCOC(=O)C(C)O,-2.833213344056216,-2.833213344056216,0,0,0,0,0,0,0,0,0
methyl butanoate,CCCC(=O)OC,3.1666958172060795,3.1666958172060795,0,0,0,0,0,0,0,0,0
ethyl butanoate,CCCC(=O)OCC,3.65222885547184,3.65222885547184,0,0,0,0,0,0,0,0,0
propyl butanoate,CCCOC(=O)CCC,4.02059971879125,4.02059971879125,0,0,0,0,0,0,0,0,0
(2-methylpropyl)-2-methylpropanoate,CC(C)COC(=O)C(C)C,4.833563189625014,4.833563189625014,0,0,0,0,0,0,0,0,0
"3-oxobutanoic acid, methyl ester",COC(=O)CC(C)=O,-3.6109179126442243,-3.6109179126442243,0,0,0,0,0,0,0,0,0
methyl pentanoate,CCCCC(=O)OC,3.473768074496991,3.473768074496991,0,0,0,0,0,0,0,0,0
ethyl pentanoate,CCCCC(=O)OCC,3.575869849896834,3.575869849896834,0,0,0,0,0,0,0,0,0
"2-methylbutanoic acid, ethyl ester",CCOC(=O)C(C)CC,4.166811207610925,4.166811207610925,1,0,0,0,0,0,0,0,0
methyl hexanoate,CCCCCC(=O)OC,3.729051041923771,3.729051041923771,0,0,0,0,0,0,0,0,0
ethyl hexanoate,CCCCCC(=O)OCC,4.101154997179608,4.101154997179608,0,0,0,0,0,0,0,0,0
ethyl heptanoate,CCCCCCC(=O)OCC,3.912023005428146,3.912023005428146,0,0,0,0,0,0,0,0,0
methyl octanoate,CCCCCCCC(=O)OC,4.479013221681097,4.479013221681097,0,0,0,0,0,0,0,0,0
ethyl octanoate,CCCCCCCC(=O)OCC,4.4663543176889515,4.4663543176889515,0,0,0,0,0,0,0,0,0
methyl nonanoate,CCCCCCCCC(=O)OC,4.961845129926823,4.961845129926823,0,0,0,0,0,0,0,0,0
ethyl nonanoate,CCCCCCCCC(=O)OCC,4.3428059215206005,4.3428059215206005,0,0,0,0,0,0,0,0,0
methyl decanoate,CCCCCCCCCC(=O)OC,4.841054141575701,4.841054141575701,1,0,0,0,0,0,0,0,0
ethyl decanoate,CCCCCCCCCC(=O)OCC,4.1716199421464,4.1716199421464,0,0,0,0,0,0,0,0,0
methyl dodecanoate,CCCCCCCCCCCC(=O)OC,4.7914997641795845,4.7914997641795845,0,0,0,0,0,0,0,0,0
ethyl dodecanoate,CCCCCCCCCCCC(=O)OCC,4.866534950122499,4.866534950122499,0,0,0,0,0,0,0,0,0
propyl dodecanoate,CCCCCCCCCCCC(=O)OCCC,4.866534950122499,4.866534950122499,0,0,0,0,0,0,0,0,0
butyl dodecanoate,CCCCCCCCCCCC(=O)OCCCC,4.947660494934867,4.947660494934867,0,0,0,0,0,0,0,0,0
2-ethylhexyl dodecanoate,CCCCCCCCCCCC(=O)OCC(CC)CCCC,5.809142990314028,5.809142990314028,0,0,0,0,0,0,0,0,0
methyl tetradecanoate,CCCCCCCCCCCCCC(=O)OC,5.298317366548036,5.298317366548036,0,0,0,0,0,0,0,0,0
methyl hexadecanoate,CCCCCCCCCCCCCCCC(=O)OC,5.843044541989709,5.843044541989709,0,0,0,0,0,0,0,0,0
methyl octadecanoate,CCCCCCCCCCCCCCCCCC(=O)OC,6.3771270279199666,6.3771270279199666,0,0,0,0,0,0,0,0,0
methyl eicosanoate,CCCCCCCCCCCCCCCCCCCC(=O)OC,6.907755278982137,6.907755278982137,0,0,0,0,0,0,0,0,0
methyl docosanoate,CCCCCCCCCCCCCCCCCCCCCC(=O)OC,7.435388021064509,7.435388021064509,0,0,0,0,0,0,0,0,0
"($Z$,$Z$,$Z$)-9,12,15-octadecatrienoic acid, methyl ester",CC\C=C/C/C=C\C\C=C/CCCCCCCC(=O)OC,1.2729656758128876,1.2729656758128876,0,0,0,0,0,0,0,0,0
"($Z$,$Z$)-9,12-octadecadienoic acid, methyl ester",CCCCC/C=C\C\C=C/CCCCCCCC(=O)OC,2.7806208939370456,2.7806208939370456,0,0,0,0,0,0,0,0,0
"($Z$)-9-octadecenoic acid, methyl ester",CCCCCCCC/C=C/CCCCCCCC(=O)OC,4.3428059215206005,4.3428059215206005,0,0,0,0,0,0,0,0,0
"($Z$)-13-docosenoic acid, methyl ester",CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OC,5.240048458424061,5.240048458424061,0,0,0,0,0,0,0,0,0
oxacyclohexadecan-2-one,O=C1CCCCCCCCCCCCCCO1,4.049241428279026,4.049241428279026,1,1,0,0,0,0,0,0,0
"carbonic acid, diethyl ester",CCOC(=O)OCC,2.2072749131897207,2.2072749131897207,0,0,0,0,0,0,0,0,0
"2-hydroxypropanoic acid, butyl ester",CCCCOC(=O)C(C)O,-1.589235205116581,-1.589235205116581,0,0,0,0,0,0,0,0,0
methyl propenoate,COC(=O)C=C,2.97631936722431,2.97631936722431,0,0,0,0,0,0,0,0,0
ethyl propenoate,CCOC(=O)C=C,3.5404594489956636,3.5404594489956636,0,0,0,0,0,0,0,0,0
"2-propenoic acid, butyl ester",CCCCOC(=O)C=C,3.863232841258714,3.863232841258714,0,0,0,0,0,0,0,0,0
"2-propenoic acid, 2-methylpropyl ester",CC(C)COC(=O)C=C,4.135166556742356,4.135166556742356,0,0,0,0,0,0,0,0,0
"2-propenoic acid, 2-ethylhexyl ester",CCCCC(CC)COC(=O)C=C,3.7722610630529876,3.7722610630529876,0,0,0,0,0,0,0,0,0
"2-propenoic acid, 2-hydroxyethyl ester",OCCOC(=O)C=C,-7.090076835776092,-7.090076835776092,0,0,0,0,0,0,0,0,0
"2-methyl-2-propenoic acid, ethyl ester",CCOC(=O)C(C)=C,4.104854245834138,4.104854245834138,0,0,0,0,0,0,0,0,0
"2-methyl-2-propenoic acid, butyl ester",CCCCOC(=O)C(C)=C,3.912023005428146,3.912023005428146,0,0,0,0,0,0,0,0,0
"2-methyl-2-propenoic acid, 2-methylpropyl ester",CC(C)COC(=O)C(C)=C,3.9633162998156966,3.9633162998156966,0,0,0,0,0,0,0,0,0
methyl methacrylate,COC(=O)C(C)=C,3.4148834568199065,3.4148834568199065,0,0,0,0,0,0,0,0,0
($E$)-3-hexenyl ethanoate,CC/C=C/CCOC(C)=O,3.4112477175156566,3.4112477175156566,0,0,0,0,0,0,0,0,0
($Z$)-3-hexenyl ethanoate,CC\C=C/CCOC(C)=O,3.473768074496991,3.473768074496991,0,0,0,0,0,0,0,0,0
ethenyl ethanoate,CC(=O)OC=C,4.049126048096733,4.049126048096733,0,0,0,0,0,0,0,0,0
methyl benzoate,COC(=O)c1ccccc1,1.0308148658285035,1.0308148658285035,0,0,0,0,0,0,0,0,0
ethyl benzoate,CCOC(=O)c1ccccc1,1.9968877536502025,1.9968877536502025,0,0,0,0,0,0,0,0,0
2-hydroxybenzoic acid methyl ester,COC(=O)c1ccccc1O,-2.3978952727983707,-2.3978952727983707,0,0,0,0,0,0,0,0,0
"1,4-benzenedicarboxylic acid, dimethyl ester",COC(=O)c1ccc(cc1)C(=O)OC,2.577021938695806,2.577021938695806,0,0,0,0,0,0,0,0,0
benzyl benzoate,O=C(OCc1ccccc1)c2ccccc2,-0.587786664902119,-0.587786664902119,0,0,0,0,0,0,0,0,0
dimethyl phthalate,COC(=O)c1ccccc1C(=O)OC,-3.7974421872524924,-3.7974421872524924,1,1,0,0,0,0,0,0,0
"1,4-cyclohexanedicarboxylic acid, dimethyl ester",COC(=O)C1CCC(CC1)C(=O)OC,-4.605170185988091,-4.605170185988091,0,0,0,0,0,0,0,0,0
diethyl phthalate,CCOC(=O)c1ccccc1C(=O)OCC,-2.7178779586938613,-2.7178779586938613,1,1,1,1,1,1,1,0,0
dipropyl phthalate,CCCOC(=O)c1ccccc1C(=O)OCCC,-2.516676709722775,-2.516676709722775,1,1,0,0,0,0,0,0,0
diallyl phthalate,C=CCOC(=O)c1ccccc1C(=O)OCC=C,-3.415396779635992,-3.415396779635992,0,0,0,0,0,0,0,0,0
bis(2-methoxyethyl) phthalate,COCCOC(=O)c1ccccc1C(=O)OCCOC,-3.1354942159291497,-3.1354942159291497,0,0,0,0,0,0,0,0,0
dibutyl phthalate,CCCCOC(=O)c1ccccc1C(=O)OCCCC,-2.5086519809324073,-2.5086519809324073,1,1,1,1,1,1,1,0,0
diisobutyl phthalate,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,-2.4188833452006357,-2.4188833452006357,1,1,0,0,0,0,0,0,0
butyl benzyl phthalate,CCCCOC(=O)c1ccccc1C(=O)OCc2ccccc2,-2.507841478467067,-2.507841478467067,1,1,1,0,0,0,0,0,0
dihexyl phthalate,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,0.715079840756756,0.715079840756756,1,0,0,0,0,0,0,0,0
butyl 2-ethylhexyl phthalate,CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC,-1.9804065847987888,-1.9804065847987888,1,1,0,0,0,0,0,0,0
dicyclohexyl phthalate,O=C(OC1CCCCC1)c2ccccc2C(=O)OC3CCCCC3,-4.59511985013459,-4.59511985013459,0,0,0,0,0,0,0,0,0
diheptyl phthalate,CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC,0.5276327420823718,0.5276327420823718,0,0,0,0,0,0,0,0,0
dioctyl phthalate,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,0.0051676592851074765,0.0051676592851074765,1,1,1,1,1,0,0,0,0
diisooctyl phthalate,CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C,1.2628643221541276,1.2628643221541276,0,0,0,0,0,0,0,0,0
bis(2-ethylhexyl)-phthalate,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,-1.3718198062840194,-1.3718198062840194,1,1,1,1,1,1,1,0,0
dinonyl phthalate,CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCC,2.2072749131897207,2.2072749131897207,0,0,0,0,0,0,0,0,0
diisononyl phthalate,CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,0.16010263207867048,0.16010263207867048,1,1,1,1,0,0,0,0,0
didecyl phthalate,CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCC,3.079113882493042,3.079113882493042,0,0,0,0,0,0,0,0,0
diisodecyl phthalate,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,-0.9185656181898545,-0.9185656181898545,1,1,1,1,1,1,0,0,0
diundecyl phthalate,CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,0.20775772198083287,0.20775772198083287,1,1,1,1,1,1,1,0,0
ditridecyl phthalate,CCCCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCCCC,5.626821433520073,5.626821433520073,0,0,0,0,0,0,0,0,0
"propanedioic acid, dimethyl ester",COC(=O)CC(=O)OC,-3.6375861597263857,-3.6375861597263857,0,0,0,0,0,0,0,0,0
"butanedioic acid, dimethyl ester",COC(=O)CCC(=O)OC,-3.4011973816621555,-3.4011973816621555,0,0,0,0,0,0,0,0,0
di-(2-ethylhexyl)-adipate,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,-3.1354942159291497,-3.1354942159291497,0,0,0,0,0,0,0,0,0
diethyl adipate,CCOC(=O)CCCCC(=O)OCC,-0.9932517730102834,-0.9932517730102834,0,0,0,0,0,0,0,0,0
"decanedioic acid, dibutyl ester",CCCCOC(=O)CCCCCCCCC(=O)OCCCC,-5.3471075307174685,-5.3471075307174685,0,0,0,0,0,0,0,0,0
"hexanedioic acid, dioctyl ester",CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,-3.1354942159291497,-3.1354942159291497,0,0,0,0,0,0,0,0,0
emamectin benzoate,CC[C@H](C)[C@H]1O[C@@]2(C[C@@H]3C[C@@H](C\C=C(C)\[C@@H](O[C@H]4C[C@H](CC)[C@@H](O[C@H]5C[C@H](OC)[C@@H](O)[C@H](C)O5)[C@H](C)O4)[C@@H](C)/C=C/C=C/6CO[C@@H]7[C@H](O)C(=C[C@@H](C(=O)O3)[C@]67O)C)O2)C=C[C@@H]1C.CC[C@H]8C[C@@H](O[C@@H](C)[C@@H]8O[C@H]9C[C@H](OC)[C@@H](O)[C@H](C)O9)O[C@H]/%10[C@@H](C)/C=C/C=C/%11CO[C@@H]%12[C@H](O)C(=C[C@@H](C(=O)O[C@H]%13C[C@@H](C\C=C%10C)O[C@@]%14(C%13)O[C@H](C(C)C)[C@@H](C)C=C%14)[C@]%11%12O)C,-8.66561319653451,-8.66561319653451,0,0,0,0,0,0,0,0,0
dimethyl ether,COC,4.14169728868852,4.14169728868852,1,1,1,1,0,0,0,0,0
diethyl ether,CCOCC,4.59435722321632,4.59435722321632,1,1,0,0,0,0,0,0,0
diethyl ether-d10,C(C(OC(C([2H])([2H])[2H])([2H])[2H])([2H])[2H])([2H])([2H])[2H],4.3428059215206005,4.3428059215206005,0,0,0,0,0,0,0,0,0
methyl propyl ether,CCCOC,5.005647752585217,5.005647752585217,0,0,0,0,0,0,0,0,0
methyl 2-propyl ether,COC(C)C,4.422848629194137,4.422848629194137,0,0,0,0,0,0,0,0,0
divinyl ether,C=COC=C,7.523941418405954,7.523941418405954,0,0,0,0,0,0,0,0,0
methyl butyl ether,CCCCOC,5.426150738057921,5.426150738057921,0,0,0,0,0,0,0,0,0
methyl {\it tert}-butyl ether,COC(C)(C)C,4.186839940369897,4.186839940369897,1,0,0,0,0,0,0,0,0
ethyl propyl ether,CCCOCC,4.7928403671892825,4.7928403671892825,0,0,0,0,0,0,0,0,0
1-ethoxy-butane,CCCCOCC,4.9195734597298975,4.9195734597298975,0,0,0,0,0,0,0,0,0
ethyl {\it tert}-butyl ether,CCOC(C)(C)C,5.332983220894043,5.332983220894043,0,0,0,0,0,0,0,0,0
2-methoxy-2-methylbutane,CCC(C)(C)OC,4.9493856048140215,4.9493856048140215,0,0,0,0,0,0,0,0,0
dipropyl ether,CCCOCCC,5.751466929777482,5.751466929777482,1,0,0,0,0,0,0,0,0
diisopropyl ether,CC(C)OC(C)C,5.781474510839639,5.781474510839639,1,0,0,0,0,0,0,0,0
dibutyl ether,CCCCOCCCC,6.328638016851805,6.328638016851805,0,0,0,0,0,0,0,0,0
"1,1'-oxybis(3-methylbutane)",CC(C)CCOCCC(C)C,5.0206856299497575,5.0206856299497575,0,0,0,0,0,0,0,0,0
dimethoxymethane,COCOC,2.830792712978206,2.830792712978206,0,0,0,0,0,0,0,0,0
trimethoxymethane,COC(OC)OC,0.37106368139083185,0.37106368139083185,0,0,0,0,0,0,0,0,0
"1,1-diethoxyethane",CCOC(C)OCC,2.302585092994046,2.302585092994046,0,0,0,0,0,0,0,0,0
"1,2-diethoxyethane",CCOCCOCC,1.9284754878989034,1.9284754878989034,0,0,0,0,0,0,0,0,0
"1,1,1-trimethoxyethane",COC(C)(OC)OC,0.44628710262841936,0.44628710262841936,0,0,0,0,0,0,0,0,0
3-oxa-1-heptanol,CCCCOCCO,-1.6036546996557295,-1.6036546996557295,1,0,0,0,0,0,0,0,0
1-methoxy-2-propanol,COCC(C)O,-1.983255595356108,-1.983255595356108,0,0,0,0,0,0,0,0,0
4-methyl-3-oxa-1-pentanol,CC(C)OCCO,-1.5686159179138452,-1.5686159179138452,0,0,0,0,0,0,0,0,0
"1,2-dibutoxyethane",CCCCOCCOCCCC,0.010050335853501286,0.010050335853501286,0,0,0,0,0,0,0,0,0
"3,6-dioxa-1-decanol",CCCCOCCOCCO,-7.24422751560335,-7.24422751560335,0,0,0,0,0,0,0,0,0
methoxyethene,COC=C,6.502290170873972,6.502290170873972,0,0,0,0,0,0,0,0,0
1-(ethenyloxy)butane,CCCCOC=C,5.403677882205863,5.403677882205863,0,0,0,0,0,0,0,0,0
methoxybenzene,COc1ccccc1,3.9818891117885338,3.9818891117885338,1,1,1,0,0,0,0,0,0
ethoxybenzene,CCOc1ccccc1,3.9345144396321627,3.9345144396321627,0,0,0,0,0,0,0,0,0
2-phenoxyethanol,OCCOc1ccccc1,-5.298317366548036,-5.298317366548036,0,0,0,0,0,0,0,0,0
"1,2,3-trimethoxybenzene",COc1cccc(OC)c1OC,-1.2809338454620642,-1.2809338454620642,0,0,0,0,0,0,0,0,0
1-methoxy-4-(1-propenyl)-benzene,COc1ccc(\C=C\C)cc1,2.312635428847547,2.312635428847547,0,0,0,0,0,0,0,0,0
2-methoxy-4-(2-propenyl)-phenol,COc1cc(CC=C)ccc1O,-1.8016607828761448,-1.8016607828761448,0,0,0,0,0,0,0,0,0
"1,2-dimethoxy-4-(2-propenyl)-benzene",COc1ccc(CC=C)cc1OC,-0.587786664902119,-0.587786664902119,0,0,0,0,0,0,0,0,0
diphenyl ether,O(c1ccccc1)c2ccccc2,3.0383392158395672,3.0383392158395672,1,0,0,0,0,0,0,0,0
(phenoxymethyl)-oxirane,C1OC1COc2ccccc2,-2.4849066497880004,-2.4849066497880004,0,0,0,0,0,0,0,0,0
2-furanmethanol,OCc1occc1,-4.787491742782046,-4.787491742782046,0,0,0,0,0,0,0,0,0
oxirane,C1CO1,2.6963417989759693,2.6963417989759693,0,0,0,0,0,0,0,0,0
"1,2-epoxypropane",CC1CO1,2.376557445271938,2.376557445271938,1,0,0,0,0,0,0,0,0
phenyloxirane,C1OC1c2ccccc2,0.5113814881923359,0.5113814881923359,0,0,0,0,0,0,0,0,0
oxacyclopentadiene,o1cccc1,6.319968614080018,6.319968614080018,0,0,0,0,0,0,0,0,0
dibenzofuran,o1c2ccccc2c3ccccc13,2.682667002911067,2.682667002911067,0,0,0,0,0,0,0,0,0
2-furancarboxaldehyde,O=Cc1occc1,-0.9806716636826677,-0.9806716636826677,0,0,0,0,0,0,0,0,0
tetrahydrofuran,C1CCOC1,1.7401202945013041,1.7401202945013041,0,0,0,0,0,0,0,0,0
tetrahydrofuran-d8,C1(C(C(OC1([2H])[2H])([2H])[2H])([2H])[2H])([2H])[2H],1.469675970058942,1.469675970058942,0,0,0,0,0,0,0,0,0
2-methyltetrahydrofuran,CC1CCCO1,6.502290170873972,6.502290170873972,0,0,0,0,0,0,0,0,0
tetrahydropyran,C1CCOCC1,2.381159204167736,2.381159204167736,0,0,0,0,0,0,0,0,0
"1,4-dioxane",C1COCCO1,-0.5591489144793325,-0.5591489144793325,0,0,0,0,0,0,0,0,0
"1,4-dioxane-d8",C1(C(OC(C(O1)([2H])[2H])([2H])[2H])([2H])[2H])([2H])[2H],-1.0296194171811581,-1.0296194171811581,0,0,0,0,0,0,0,0,0
"4-methyl-1,3-dioxolan-2-one",CC1COC(=O)O1,-5.305761672794912,-5.305761672794912,0,0,0,0,0,0,0,0,0
"1,3,3-trimethyl-2-oxabicyclo[2.2.2]octane",CC12CCC(CC1)C(C)(C)O2,2.741401025145378,2.741401025145378,1,0,0,0,0,0,0,0,0
"dibenzo[$b,e$][1,4]dioxin",O1c2ccccc2Oc3ccccc13,2.9015846516641703,2.9015846516641703,1,1,0,0,0,0,0,0,0
piperonal,O=Cc1ccc2OCOc2c1,-2.890371757896165,-2.890371757896165,0,0,0,0,0,0,0,0,0
paraldehyde,CC1OC(C)OC(C)O1,1.3862943611198906,1.3862943611198906,0,0,0,0,0,0,0,0,0
"1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethylcyclopenta[$g$]-2-benzopyran",CC1COCc2cc3c(cc12)C(C)(C)C(C)C3(C)C,2.577021938695806,2.577021938695806,0,0,0,0,0,0,0,0,0
"(1S-endo)-1,7,7-trimethyl-bicyclo[2.2.1]heptan-2-ol",CC1(C)[C@@H]2CC[C@]1(C)[C@H](O)C2,0.7985076962177716,0.7985076962177716,0,0,0,0,0,0,0,0,0
"(1R)-1,3,3-trimethylbicyclo[2.2.1]heptan-2-ol",CC1(C)[C@@H]2CC[C@@](C)(C2)[C@@H]1O,1.0216512475319812,1.0216512475319812,0,0,0,0,0,0,0,0,0
2-(4-methyl-3-cyclohexen-1-yl)-2-propanol,CC1=CC[C@@H](CC1)C(C)(C)O,-0.7031490646747777,-0.7031490646747777,1,0,0,0,0,0,0,0,0
"1,2-dimethyl-3-(1-methylethenyl)-cyclopentanol",CC1C(CCC1(C)O)C(C)=C,0.9162907318741551,0.9162907318741551,0,0,0,0,0,0,0,0,0
1-methyl-4-(1-methylethyl)-7-oxabicyclo[2.2.1]heptane,CC(C)C12CCC(C)(CC1)O2,2.60466555833443,2.60466555833443,1,0,0,0,0,0,0,0,0
"1,7,7-trimethyl-bicyclo[2.2.1]heptan-2-one",CC1(C)C2CCC1(C)C(=O)C2,0.7098976086358553,0.7098976086358553,1,1,0,0,0,0,0,0,0
"2,7,7-trimethyl-3-oxatricyclo[4.1.1.0(2,4)]octane",CC1(C)C2CC3OC3(C)C1C2,3.4735779147016803,3.4735779147016803,0,0,0,0,0,0,0,0,0
5-methyl-2-(1-methylethylidene)-cyclohexanone,C[C@@H]1CCC(=C(C)C)C(=O)C1,1.2729656758128876,1.2729656758128876,0,0,0,0,0,0,0,0,0
"exo-2-[(1,7,7-trimethylbicyclo[2.2.1]hept-2-yl)-oxy]ethanol",CC1(C)[C@H]2CC[C@]1(C)[C@H](C2)OCCO,0.0,0.0,0,0,0,0,0,0,0,0,0
"4-(2,6,6-trimethyl-1-cyclohexenyl)-3-buten-2-one",CC(=O)/C=C/C1=C(C)CCCC1(C)C,-0.1823215567939546,-0.1823215567939546,0,0,0,0,0,0,0,0,0
oxoethanoic acid,OC(=O)C=O,-4.700480365792417,-4.700480365792417,0,0,0,0,0,0,0,0,0
hydroxyethanoic acid,OCC(O)=O,-5.634789603169249,-5.634789603169249,0,0,0,0,0,0,0,0,0
2-hydroxyethanal,OCC=O,-6.456931051413495,-6.456931051413495,0,0,0,0,0,0,0,0,0
propanonal,CC(=O)C=O,-5.0693948420160675,-5.0693948420160675,1,1,0,0,0,0,0,0,0
2-oxopropanoic acid,CC(=O)C(O)=O,-8.033692420002739,-8.033692420002739,0,0,0,0,0,0,0,0,0
2-hydroxypropanoic acid,CC(O)C(O)=O,-4.787491742782046,-4.787491742782046,0,0,0,0,0,0,0,0,0
trimethylene oxide,C1COC1,0.9416085398584448,0.9416085398584448,0,0,0,0,0,0,0,0,0
dihydroxyacetone,OCC(=O)CO,-14.403297222866394,-14.403297222866394,0,0,0,0,0,0,0,0,0
2-methoxyethanol,COCCO,1.4337403803574793,1.4337403803574793,1,1,1,1,1,1,1,1,1
hydroxybutanedioic acid,OC(CC(O)=O)C(O)=O,-19.41393251696265,-19.41393251696265,0,0,0,0,0,0,0,0,0
2-ethoxyethanol,CCOCCO,-2.841279419102287,-2.841279419102287,1,0,0,0,0,0,0,0,0
butyrolactone,O=C1CCCO1,-5.247024072160486,-5.247024072160486,0,0,0,0,0,0,0,0,0
ethyloxirane,CCC1CO1,2.900422093749666,2.900422093749666,0,0,0,0,0,0,0,0,0
3-hydroxy-2-butanone,CC(O)C(C)=O,0.5621189181535412,0.5621189181535412,0,0,0,0,0,0,0,0,0
2-(2-ethoxyethoxy)ethanol,CCOCCOCCO,-6.1092475827643655,-6.1092475827643655,0,0,0,0,0,0,0,0,0
"2,5,8-trioxanonane",COCCOCCOC,-2.9444389791664407,-2.9444389791664407,0,0,0,0,0,0,0,0,0
oxydipropanol,CCC(O)OC(O)CC,-7.495541943884256,-7.495541943884256,0,0,0,0,0,0,0,0,0
$p$-benzoquinone,O=C1C=CC(=O)C=C1,3.863232841258714,3.863232841258714,0,0,0,0,0,0,0,0,0
(butoxymethyl)oxirane,CCCCOCC1CO1,0.9416085398584448,0.9416085398584448,0,0,0,0,0,0,0,0,0
"1-(1,1-dimethylethoxy)-2-propanol",CC(O)COC(C)(C)C,-0.7419373447293773,-0.7419373447293773,0,0,0,0,0,0,0,0,0
1-hydroxy-3-methoxybenzene,COc1cccc(O)c1,-5.135798437050262,-5.135798437050262,0,0,0,0,0,0,0,0,0
1-hydroxy-2-methoxybenzene,COc1ccccc1O,-2.31258135814238,-2.31258135814238,1,1,0,0,0,0,0,0,0
4-methyl-2-methoxyphenol,COc1cc(C)ccc1O,-2.1013000686336514,-2.1013000686336514,0,0,0,0,0,0,0,0,0
"1,3-dimethoxy-2-hydroxybenzene",COc1cccc(OC)c1O,-4.103477553618139,-4.103477553618139,1,0,0,0,0,0,0,0,0
metaldehyde,CC1OC(C)OC(C)OC(C)O1,1.6607312068216509,1.6607312068216509,0,0,0,0,0,0,0,0,0
diethyl carbitol,CCOCCOCCOCC,-4.499809670330265,-4.499809670330265,0,0,0,0,0,0,0,0,0
vanillin,COc1cc(C=O)ccc1O,-8.45531778769815,-8.45531778769815,0,0,0,0,0,0,0,0,0
ethyl vanillin,CCOc1cc(C=O)ccc1O,-9.392661928770137,-9.392661928770137,0,0,0,0,0,0,0,0,0
1-phenoxypropan-2-ol,CC(O)COc1ccccc1,-5.8289456176102075,-5.8289456176102075,0,0,0,0,0,0,0,0,0
triacetin,CC(=O)OCC(COC(C)=O)OC(C)=O,-6.709304340258298,-6.709304340258298,0,0,0,0,0,0,0,0,0
coumarin,O=C1Oc2ccccc2C=C1,-4.605170185988091,-4.605170185988091,0,0,0,0,0,0,0,0,0
2-methoxy-4-(1-propenyl)phenol,COc1cc(\C=C\C)ccc1O,-0.9932517730102834,-0.9932517730102834,0,0,0,0,0,0,0,0,0
diethylene glycol hexyl ether,CCCCCCOCCOCCO,-6.363028103540465,-6.363028103540465,0,0,0,0,0,0,0,0,0
ibuprofen,CC(C)Cc1ccc(cc1)C(C)C(O)=O,-4.189654742026425,-4.189654742026425,0,0,0,0,0,0,0,0,0
"1-hydroxy-9,10-anthracenedione",Oc1cccc2C(=O)c3ccccc3C(=O)c12,-7.24422751560335,-7.24422751560335,0,0,0,0,0,0,0,0,0
bisphenol A,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2,-12.429216196844383,-12.429216196844383,0,0,0,0,0,0,0,0,0
diofenolan,CC[C@H]1OC[C@@H](COc2ccc(Oc3ccccc3)cc2)O1,-5.0106352940962555,-5.0106352940962555,0,0,0,0,0,0,0,0,0
coumatetralyl,OC1=C(C2CCCc3ccccc23)C(=O)c4ccccc4O1,-18.951308995014536,-18.951308995014536,0,0,0,0,0,0,0,0,0
warfarin,CC(=O)CC(c1ccccc1)C2=C(O)Oc3ccccc3C2=O,-8.202388611538257,-8.202388611538257,1,1,1,1,0,0,0,0,0
prallethrin,CC(C)=C[C@H]1[C@H](C(=O)OC2CC(=O)C(=C2C)CC#C)C1(C)C,-1.824549292051046,-1.824549292051046,0,0,0,0,0,0,0,0,0
5$\alpha$-androst-16-en-4-one,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@]34C)[C@@H]1CC=C2,3.3813947543659757,3.3813947543659757,0,0,0,0,0,0,0,0,0
methoprene,COC(C)(C)CCCC(C)C\C=C\C(C)=C\C(=O)OC(C)C,-0.3364722366212129,-0.3364722366212129,0,0,0,0,0,0,0,0,0
