0,SMILES,Kh_mean,Kh_first,Varying_1,Varying_2,Varying_3,Varying_4,Varying_5,Varying_6,Varying_7,Varying_8,Varying_9,wt,logp,fraction_sp3,ali_homo_rings,ali_hetero_rings,amide_bonds,aro_homo_rings,aro_hetero_rings,hba,hbd,tpsa,asph,ecce,isf,npr1,npr2,pmi1,pmi2,pmi3,rog,si
"(2R,3R,4S)-pentane-1,2,3,4,5-pentol",OCC(O)C(O)C(O)CO,-26.689412576070104,-26.689412576070104,0,0,0,0,0,0,0,0,0,152.068473484,-2.9463000000000004,1.0,0,0,0,0,0,5,5,101.15,0.421558095703254,0.9670078459073299,0.00430611230818271,0.254746591642883,0.8781909446896111,203.9405574770599,703.0467009441882,800.5624576243767,2.3688709998951794,0.3008070871894865
"(2R,3S,4S)-pentane-1,2,3,4,5-pentol",OCC(O)C(O)C(O)CO,-26.85449232642955,-26.85449232642955,0,0,0,0,0,0,0,0,0,152.068473484,-2.9463000000000004,1.0,0,0,0,0,0,5,5,101.15,0.4115239026937279,0.9638780437233154,0.005028335062407241,0.2663439821511168,0.9570752187983,190.33640497698147,683.9510882407318,714.6262642757569,2.2850983427516915,0.42296792092508656
"(2R,4R)-pentane-1,2,3,4,5-pentol",OC[C@@H](O)[C@H](O)[C@H](O)CO,-27.230543549331422,-27.230543549331422,0,0,0,0,0,0,0,0,0,152.068473484,-2.9463000000000004,1.0,0,0,0,0,0,5,5,101.15,0.2637483097224184,0.9284536642188168,0.002680804484150096,0.3714482378456689,0.7799058674941729,290.9223227972289,610.8308060647277,783.210938042201,2.353152398247582,0.35673762011609117
"1,2-hexanediol",CCCC[C@H](O)CO,-7.438383530044308,-7.438383530044308,0,0,0,0,0,0,0,0,0,118.099379688,0.5298,1.0,0,0,0,0,0,2,2,40.46,0.577396808372593,0.985456546771328,0.008915271690035975,0.16992761525287603,0.9379551268301445,105.20768849685608,580.7183880073007,619.132377867437,2.349824033692586,0.28911780064935855
"2,5-hexanediol",CC(O)CCC(C)O,-9.546812608597396,-9.546812608597396,0,0,0,0,0,0,0,0,0,118.099379688,0.5282,1.0,0,0,0,0,0,2,2,40.46,0.548419911389101,0.9824711340891079,0.008252266332770717,0.18641478128534236,0.9645543256250094,116.88356709897391,604.783319554612,627.0080424580815,2.388768158207562,0.3077397551457688
"(2S,3R,4R,5R)-hexane-1,2,3,4,5,6-hexol",OCC(O)C(O)C(O)C(O)CO,-34.12326095094902,-34.12326095094902,0,0,0,0,0,0,0,0,0,182.079038168,-3.5854000000000004,1.0,0,0,0,0,0,6,6,121.38000000000001,0.3757704659858025,0.9580177679149119,0.0027872753064331684,0.2867088355097028,0.9150720554303621,328.30343429597025,1047.827137562677,1145.0760968434117,2.630561215091282,0.3764362000416769
"(2R,3R,4R,5R)-hexane-1,2,3,4,5,6-hexol",OCC(O)C(O)C(O)C(O)CO,-35.1265630598128,-35.1265630598128,0,0,0,0,0,0,0,0,0,182.079038168,-3.5854000000000004,1.0,0,0,0,0,0,6,6,121.38000000000001,0.30820905707138047,0.9421734661798332,0.0026228155508127115,0.335125587842347,0.8945051179042669,341.04766445627234,910.3121109598655,1017.6712158926858,2.4955392384386537,0.40248451631076865
"(2R,3S,4R,5S)-hexane-1,2,3,4,5,6-hexol",OCC(O)C(O)C(O)C(O)CO,-34.433415879252856,-34.433415879252856,0,0,0,0,0,0,0,0,0,182.079038168,-3.5854000000000004,1.0,0,0,0,0,0,6,6,121.38000000000001,0.5138295144354986,0.9791060862360591,0.0035498631968059226,0.20335012145436984,0.9373702860758206,264.0581436826193,1217.212244153828,1298.5393949807492,2.7621784235384057,0.26669641909510716
"1,4-cyclohexanedimethanol",OCC1CCC(CO)CC1,-11.918390573078392,-11.918390573078392,0,0,0,0,0,0,0,0,0,144.115029752,0.7773999999999999,1.0,1,0,0,0,0,2,2,40.46,0.5326718532889451,0.9815290739854601,0.005093738548027546,0.1913130338509256,0.8801953374563235,172.79947314868812,795.0179217737003,903.2289628700177,2.5469684465704723,0.25461656557035744
"2-butene-1,4-diol",OC\C=C/CO,-5.8289456176102075,-5.8289456176102075,0,0,0,0,0,0,0,0,0,88.052429496,-0.47280000000000005,0.5,0,0,0,0,0,2,2,40.46,0.6162781507099351,0.9883850396849814,0.01856950574184361,0.15197043570022992,0.9631828252850255,51.86906095807584,328.74413005585086,341.31020760110493,2.0240806769351587,0.44450168407658625
"2-butyne-1,4-diol",OCC#CCO,-10.435842921032343,-10.435842921032343,1,1,1,1,1,0,0,0,0,86.036779432,-1.0256,0.5,0,0,0,0,0,2,2,40.46,0.6836053876713521,0.9928230841148876,0.01926759763201078,0.11959232269925578,0.901436632395062,46.78510780697611,352.6464665613766,391.20494318543115,2.142876208095315,0.16840460679629227
"1,2-dihydroxybenzene",Oc1ccccc1O,-6.347316920535187,-6.347316920535187,1,1,1,1,1,0,0,0,0,110.036779432,1.0977999999999999,0.0,0,0,0,1,0,2,2,40.46,0.27735134487375473,0.9145307374816134,0.00394794169224392,0.40451641524335746,0.5954835847570137,150.8339360550572,222.0407616611562,372.874697716075,1.8401962090107447,1.7137760622355443e-12
"1,3-dihydroxybenzene",Oc1cccc(O)c1,-10.74987359757106,-10.74987359757106,1,1,0,0,0,0,0,0,0,110.036779432,1.0977999999999999,0.0,0,0,0,1,0,2,2,40.46,0.33863094318427556,0.944636972137343,0.0050048445591607815,0.3281173431429566,0.6718826568583831,134.24645838971773,274.89515266925054,409.14161105842015,1.9276114617756321,2.0718453651047837e-12
"1,4-dihydroxybenzene",Oc1ccc(O)cc1,-12.033759479093192,-12.033759479093192,1,1,0,0,0,0,0,0,0,110.036779432,1.0977999999999999,0.0,0,0,0,1,0,2,2,40.46,0.49792265606716063,0.9771552549528713,0.008679294923803841,0.21252672236212808,0.7874732776409866,90.73009784254039,336.181383379225,426.9114812204357,1.9690266396449108,5.777670124372405e-12
"1,2,3-benzenetriol",Oc1cccc(O)c1O,-11.05089000537367,-11.05089000537367,0,0,0,0,0,0,0,0,0,126.031694052,0.8033999999999997,0.0,0,0,0,1,0,3,3,60.69,0.26458261166931507,0.9026954488085144,0.002685862937429999,0.4302800561266984,0.5697199439665174,212.1180258407605,280.85863631267637,492.97666210748366,1.9771366891136588,9.280903593795375e-11
methyl hydroperoxide,COO,-1.2530686509551392,-1.2530686509551392,1,0,0,0,0,0,0,0,0,48.021129368,0.10580000000000006,1.0,0,0,0,0,0,2,1,29.46,0.4910699406863192,0.9769092919958857,0.07341675868886267,0.21365447622761682,0.8696471870006822,11.845349788407477,48.214646865405356,55.441617688309194,1.0964100553593819,0.3793731926876664
ethyl hydroperoxide,CCOO,-1.59524673658108,-1.59524673658108,1,0,0,0,0,0,0,0,0,62.036779432,0.4959,1.0,0,0,0,0,0,2,1,29.46,0.3700508073283099,0.9574760091972955,0.028107168073298935,0.28851289713220885,0.877051582956323,31.203840268401102,94.8566867330598,108.15405681536025,1.3735930770885907,0.37236918910093164
hydroxymethyl hydroperoxide,OCOO,-9.49638117290677,-9.49638117290677,1,0,0,0,0,0,0,0,0,64.01604398799999,-0.5742,1.0,0,0,0,0,0,3,2,49.69,0.7111748899513046,0.9941509285903309,0.06822068809502381,0.10799968140222765,0.9394490186814699,13.770735020627793,119.78649690150372,127.5071818901102,1.4276875710507546,0.29534186619464603
bis-(hydroxymethyl)-peroxide,OCOOCO,-9.94611747451154,-9.94611747451154,1,1,1,0,0,0,0,0,0,94.026608672,-1.1658000000000002,1.0,0,0,0,0,0,4,2,58.92,0.24514594327973038,0.9192147609936052,0.008214493028615991,0.39375655317907937,0.7316747120367781,89.07119520193366,165.51125454033223,226.2087944512871,1.598626245718909,0.26398606772944067
1-methyl-1-phenylethylhydroperoxide,CC(C)(OO)c1ccccc1,-5.3471075307174685,-5.3471075307174685,0,0,0,0,0,0,0,0,0,152.083729624,2.4113000000000007,0.3333333333333333,0,0,0,1,0,2,1,29.46,0.24690574763017525,0.9187000090662679,0.003569643431694654,0.394956065077673,0.9549791729801235,267.52788934068866,646.8657785048695,677.3611370876808,2.286787175559997,0.4522860756088946
peroxyacetyl radical,CC(=O)O[O],6.917805614835639,6.917805614835639,0,0,0,0,0,0,0,0,0,75.00821895600001,-0.10500000000000004,0.5,0,0,0,0,0,2,0,46.2,0.3971781993512689,0.9613101867887832,0.016410561126142975,0.2754681919498418,0.7442869715376609,45.354145163992506,122.54227652147196,164.64385540473126,1.4885109559818788,0.21058878115661117
methanal,C=O,-3.2225298783145586,-3.2225298783145586,1,1,1,1,1,1,1,1,0,30.010564684,-0.1849,0.0,0,0,0,0,0,1,0,17.07,0.6934804237224805,0.9933054473478475,0.5052132543573462,0.1155174803615989,0.8844825196384012,1.7507112333454165,13.404668089898548,15.155379323243963,0.7104518757964442,3.3600629842716093e-16
ethanal,CC=O,2.089903404557924,2.089903404557924,1,1,0,0,0,0,0,0,0,44.026214748,0.2052,0.5,0,0,0,0,0,1,0,17.07,0.5872888970391168,0.9864854283975496,0.09831087535405822,0.16384901452038958,0.8940930486246826,9.094548750630924,49.62723054587261,55.50566646526389,1.1386296545917989,0.35403567964665195
propanal,CCC=O,2.4425197969293015,2.4425197969293015,1,1,0,0,0,0,0,0,0,58.041864812,0.5952999999999999,0.6666666666666666,0,0,0,0,0,1,0,17.07,0.5943959867738905,0.986677650234069,0.04922211172325552,0.16268747502059397,0.9627783844828812,19.559875648894725,115.75461156763951,120.22975737018918,1.4832171907979428,0.4512072406688836
butanal,CCCC=O,2.5555633309420034,2.5555633309420034,0,0,0,0,0,0,0,0,0,72.057514876,0.9854,0.75,0,0,0,0,0,1,0,17.07,0.6039344528707883,0.9877894030035014,0.025928995148681157,0.15579504264894417,0.8873195887991284,34.22113289431738,194.90402936920285,219.6548254197567,1.764058689084066,0.27511058077058437
2-methylpropanal,CC(C)C=O,3.357227439014962,3.357227439014962,1,1,0,0,0,0,0,0,0,72.057514876,0.8412999999999999,0.75,0,0,0,0,0,1,0,17.07,0.24815526408025268,0.9204214516723132,0.011035261380125675,0.39092755249717537,0.7318108637701244,66.31568012408874,124.14201772964904,169.63675161926045,1.580172509940036,0.39685115548482724
pentanal,CCCCC=O,2.817107524908552,2.817107524908552,0,0,0,0,0,0,0,0,0,86.07316494,1.3755,0.8,0,0,0,0,0,1,0,17.07,0.6547131862851827,0.9912035660548915,0.01810538711074396,0.13234610171843555,0.901184645431978,49.774392556191415,338.9288972241417,376.0926231290569,2.107028807491958,0.22273407260334593
2-methylbutanal,CCC(C)C=O,3.7722610630529876,3.7722610630529876,0,0,0,0,0,0,0,0,0,86.07316494,1.2314,0.8,0,0,0,0,0,1,0,17.07,0.43026627962311165,0.9684935599488048,0.011716778196259034,0.24903860009583043,0.838014948012025,71.52264333889914,240.67371169074315,287.1950103774159,1.865318232967597,0.3336694626287732
3-methylbutanal,CC(C)CC=O,3.778448510440363,3.778448510440363,0,0,0,0,0,0,0,0,0,86.07316494,1.2314,0.8,0,0,0,0,0,1,0,17.07,0.4466054063993521,0.9709871524396156,0.012011367134613173,0.23913165787324528,0.8576340645166075,71.40186915485768,256.0793322054533,298.5881074462551,1.9063774899351666,0.40777713837108787
hexanal,CCCCCC=O,3.210542895372382,3.210542895372382,1,0,0,0,0,0,0,0,0,100.088815004,1.7656,0.8333333333333334,0,0,0,0,0,1,0,17.07,0.38271364257037904,0.9602108068337926,0.0067759813749442175,0.2792762188937632,0.8408644121940799,124.09485293205994,373.6334800734358,444.34450388797933,2.1685923287329305,0.3954500975856053
heptanal,CCCCCCC=O,3.258028975537183,3.258028975537183,0,0,0,0,0,0,0,0,0,114.104465068,2.1557000000000004,0.8571428571428571,0,0,0,0,0,1,0,17.07,0.6392819393949859,0.9902403895612972,0.008227467157412705,0.13936990665667542,0.9056852563011553,110.08068935105497,715.3513964410968,789.8454694543803,2.659489917684521,0.19910657426718098
octanal,CCCCCCCC=O,3.1317492519807577,3.1317492519807577,1,1,1,1,0,0,0,0,0,128.120115132,2.5458000000000007,0.875,0,0,0,0,0,1,0,17.07,0.6463205754511891,0.9906477699476789,0.007183891497950734,0.13644411272638576,0.9261605938725025,128.921851636637,875.1007008588958,944.8692879491743,2.756826612352622,0.23538190574569415
nonanal,CCCCCCCCC=O,4.217656452748074,4.217656452748074,1,1,0,0,0,0,0,0,0,142.135765196,2.935900000000001,0.8888888888888888,0,0,0,0,0,1,0,17.07,0.7287069370683243,0.9948125559675901,0.007057374239779871,0.10172501407830117,0.9814344223166037,139.065095454994,1341.6884023945145,1367.068824861021,3.1639347765795365,0.27514547865339806
2-ethylhexanal,CCCCC(CC)C=O,4.422848629194137,4.422848629194137,0,0,0,0,0,0,0,0,0,128.120115132,2.401700000000001,0.875,0,0,0,0,0,1,0,17.07,0.33767487672056234,0.9504717667835781,0.0035798580658855227,0.3108109080249654,0.8212436279252758,229.40675658383427,606.1525904758331,738.0910729343112,2.477249302581449,0.33596133314855564
decanal,CCCCCCCCCC=O,4.385025023678072,4.385025023678072,1,1,1,0,0,0,0,0,0,156.15141526,3.3260000000000023,0.9,0,0,0,0,0,1,0,17.07,0.6626431751893621,0.9916255739255344,0.0038842474646568546,0.12914612319715382,0.9317721453297058,239.88485641246885,1730.737414009192,1857.4685052393081,3.4997715749094507,0.17900778652467103
propenal,C=CC=O,1.9753357073602087,1.9753357073602087,1,1,1,1,1,0,0,0,0,56.026214748,0.37129999999999996,0.0,0,0,0,0,0,1,0,17.07,0.752746212281998,0.9958844415625621,0.08435014646277587,0.09063210829294416,0.9093678917087372,10.78086914893557,108.17111544031627,118.95198458905183,1.4566117401868321,4.588570719369492e-12
2-methylpropenal,CC(=C)C=O,2.9780059211990473,2.9780059211990473,0,0,0,0,0,0,0,0,0,70.041864812,0.7614000000000001,0.25,0,0,0,0,0,1,0,17.07,0.36129194471832526,0.9528591616228689,0.013493566967153226,0.30341294980828276,0.7148160828248981,52.9745829671978,124.80378279774126,174.59565585671538,1.585461920370938,0.12052595279930194
($E$)-2-butenal,C/C=C/C=O,1.4724004910989634,1.4724004910989634,1,1,0,0,0,0,0,0,0,70.041864812,0.7614000000000001,0.25,0,0,0,0,0,1,0,17.07,0.672719008779281,0.9922315386720353,0.03321171442491961,0.12440487797721274,0.8903231703970377,26.80750409346544,191.85213974726537,215.48595625306407,1.7598334815040184,0.10209171792945855
($E$)-2-hexenal,CCC/C=C/C=O,1.7877753844034665,1.7877753844034665,0,0,0,0,0,0,0,0,0,98.07316494,1.5416,0.5,0,0,0,0,0,1,0,17.07,0.5725799703501021,0.9852618826686477,0.010459774157158453,0.17105268942706503,0.8900865369458585,85.09615251460298,442.80472848943725,497.4850310721775,2.2855703089715087,0.22840295439839903
"($E$,$E$)-2,4-hexadienal",C/C=C/C=C/C=O,0.0,0.0,0,0,0,0,0,0,0,0,0,96.057514876,1.3176,0.16666666666666666,0,0,0,0,0,1,0,17.07,0.8958665575046757,0.9993515139285177,0.04224170439955474,0.03600766041802377,0.9689743955444937,22.938809153607625,617.2886123698717,637.0535849123237,2.5775139056859278,0.042360758017883075
($Z$)-4-heptenal,CC/C=C/CCC=O,2.4304184645039304,2.4304184645039304,0,0,0,0,0,0,0,0,0,112.088815004,1.9317,0.5714285714285714,0,0,0,0,0,1,0,17.07,0.5669391910380428,0.9842247568974929,0.00819736520994156,0.17692266081559732,0.9675785653601872,118.03531263761825,645.5274747579385,667.157684004334,2.5253417931651017,0.3126807477234497
($E$)-2-octenal,CCCCC\C=C\C=O,2.0402208285265546,2.0402208285265546,0,0,0,0,0,0,0,0,0,126.104465068,2.3218000000000005,0.625,0,0,0,0,0,1,0,17.07,0.7148109700920497,0.994198093695875,0.009124776206684518,0.10756463401828825,0.9779081488977492,107.17064470922205,974.3262526785055,996.3371854265853,2.8692109411043565,0.2731544996054659
($E$)-2-nonenal,CCCCCC\C=C\C=O,2.8473122684357177,2.8473122684357177,0,0,0,0,0,0,0,0,0,140.120115132,2.711900000000001,0.6666666666666666,0,0,0,0,0,1,0,17.07,0.8182664663380578,0.9978649135386045,0.009591318688863868,0.06531167069209877,0.9865752334181928,102.86127126227903,1553.7863544126396,1574.9294141808398,3.3945169858692257,0.17470612558265455
"3,7-dimethyl-6-octenal",C[C@H](CCC=C(C)C)CC=O,3.6888794541139363,3.6888794541139363,0,0,0,0,0,0,0,0,0,154.135765196,2.9579000000000013,0.7,0,0,0,0,0,1,0,17.07,0.4598900249139516,0.9728772040704909,0.002966053039973501,0.23132216884679316,0.8594973080560855,289.77813156832974,1076.6954384793905,1252.7036773559412,2.9137389348967333,0.24527143064728368
benzaldehyde,O=Cc1ccccc1,1.1158116392586186,1.1158116392586186,1,0,0,0,0,0,0,0,0,106.041864812,1.4990999999999999,0.0,0,0,0,1,0,1,0,17.07,0.46447270922079226,0.9725671828950749,0.007905955386593019,0.23262217167660088,0.7673778284220739,97.06326318554734,320.19388171835993,417.2571448627345,1.982873850837412,3.9336075920483086e-10
4-methylbenzaldehyde,Cc1ccc(C=O)cc1,0.5804566574327445,0.5804566574327445,0,0,0,0,0,0,0,0,0,120.057514876,1.80752,0.125,0,0,0,1,0,1,0,17.07,0.5785470017699429,0.9856413341601682,0.008165026535607429,0.16885248116318452,0.8364739546673682,102.44595666891357,507.50438444378625,606.718692927624,2.250129610058775,0.04202196314631173
3-hydroxybenzaldehyde,Oc1cccc(C=O)c1,-8.255744088916106,-8.255744088916106,0,0,0,0,0,0,0,0,0,122.036779432,1.2047,0.0,0,0,0,1,0,2,1,37.3,0.45954836149277756,0.9718235532371106,0.005598811559617301,0.23570952754098995,0.7642904724892663,136.50941174764387,442.63311666812035,579.1425283982416,2.1776796699724237,8.372349771028882e-11
4-hydroxybenzaldehyde,Oc1ccc(C=O)cc1,-9.852194258148577,-9.852194258148577,0,0,0,0,0,0,0,0,0,122.036779432,1.2047,0.0,0,0,0,1,0,2,1,37.3,0.5834928053189893,0.9860267700991169,0.008297974308448941,0.16658694020811857,0.8334130597962649,100.43572428847958,502.46702525145776,602.9027495372945,2.2219020008581736,6.458882878763427e-12
3-phenyl-2-propenal,O=C/C=C/c1ccccc1,-0.6830458269011855,-0.6830458269011855,0,0,0,0,0,0,0,0,0,132.057514876,1.8987,0.0,0,0,0,1,0,1,0,17.07,0.7135021824419449,0.9942661002240039,0.008549089977435528,0.10693419446253381,0.8930658057271309,104.46325960824944,872.4296805135643,976.8929399365317,2.7187556973919436,6.733478404462725e-10
ethanedial,O=CC=O,-9.70713591230873,-9.70713591230873,1,1,1,1,1,0,0,0,0,58.005479304000005,-0.6158000000000001,0.0,0,0,0,0,0,2,0,34.14,0.7759010080126398,0.9966887646416114,0.09969937661816716,0.08131117043296543,0.9186888295670349,9.2145895062661,104.11042423047252,113.32501373673858,1.3973788128631972,1.0354732394221267e-15
pentanedial,O=CCCCC=O,-5.703782474656201,-5.703782474656201,0,0,0,0,0,0,0,0,0,100.052429496,0.5545,0.6,0,0,0,0,0,2,0,34.14,0.5376803045943467,0.9818648116733487,0.011267147726657758,0.18958241373518642,0.9184315120834926,81.51410937042294,394.8948916210671,429.96661855083215,2.127576554856578,0.31704877533709874
propanone,CC(C)=O,1.6664051601595453,1.6664051601595453,1,1,1,1,1,1,0,0,0,58.041864812,0.5952999999999999,0.6666666666666666,0,0,0,0,0,1,0,17.07,0.21152867025633587,0.8728577033871073,0.011500464530268263,0.48797482479917387,0.575224314091148,50.01748517002993,58.96056955670912,102.50013449077959,1.349287477822727,0.32604351374929086
1-hydroxypropanone,CC(=O)CO,-4.343805421853684,-4.343805421853684,0,0,0,0,0,0,0,0,0,74.036779432,-0.43229999999999996,0.6666666666666666,0,0,0,0,0,2,1,37.3,0.3784867602713984,0.9579336244815247,0.01464656394682787,0.2869898449208423,0.7500843945281455,51.212311450741154,133.8498776411801,178.4464236526089,1.5663715960611366,0.25799906118521837
butanone,CCC(C)=O,1.9420600618911497,1.9420600618911497,1,1,1,0,0,0,0,0,0,72.057514876,0.9854,0.75,0,0,0,0,0,1,0,17.07,0.3694511308052298,0.9564227368108851,0.014216042135915437,0.2919855279139298,0.7603594006637755,53.486012027412464,139.28290329871055,183.1803528398806,1.6145849889090695,0.2604204037134447
2-pentanone,CCCC(C)=O,1.9953421853965323,1.9953421853965323,1,0,0,0,0,0,0,0,0,86.07316494,1.3755,0.8,0,0,0,0,0,1,0,17.07,0.36909160585364637,0.957068261470964,0.01163588183962773,0.2898626276099531,0.8920345192458349,76.66239065851275,235.92382142938465,264.478354076303,1.8302478194549872,0.3444949103383499
3-pentanone,CCC(=O)CC,2.674763772609136,2.674763772609136,1,1,1,1,1,1,1,0,0,86.07316494,1.3755,0.8,0,0,0,0,0,1,0,17.07,0.16367012346904267,0.8706184030939962,0.0056664116663209104,0.4919589375080607,0.6967124511403748,122.95478905660529,174.12862320784978,249.92896699755698,1.781953108669997,0.4850672317530183
3-methyl-2-butanone,CC(C)C(C)=O,2.3313933653775822,2.3313933653775822,0,0,0,0,0,0,0,0,0,86.07316494,1.2314,0.8,0,0,0,0,0,1,0,17.07,0.17657329215641662,0.8870273792023637,0.007159674260506171,0.4617168272278867,0.7619726353211164,106.42560088582115,175.63448154896403,230.4997232281797,1.7249240098225826,0.36362024950322835
cyclopentanone,O=C1CCCC1,0.05157037945975667,0.05157037945975667,0,0,0,0,0,0,0,0,0,84.057514876,1.1295,0.8,1,0,0,0,0,1,0,17.07,0.2712334643975619,0.9275928408933798,0.00930407823470422,0.37359272145392375,0.7119094085251474,76.5158450484353,145.80677530129995,204.81085592528657,1.593390920600811,0.4321799721399373
2-hexanone,CCCCC(C)=O,2.3226995475656436,2.3226995475656436,1,0,0,0,0,0,0,0,0,100.088815004,1.7656,0.8333333333333334,0,0,0,0,0,1,0,17.07,0.5862938935781856,0.9861684982336679,0.011434413702244206,0.16574586900297728,0.9440467734306821,82.56188712547598,470.2517391112396,498.1233476412792,2.2904668575477976,0.27164349979707864
"2-hexanone-1,1,1,3,3-d5",CCCC(C(C([2H])([2H])[2H])=O)([2H])[2H],1.7719568419318752,1.7719568419318752,0,0,0,0,0,0,0,0,0,105.12019873399998,1.7656,0.8333333333333334,0,0,0,0,0,1,0,17.07,0.33096366583299036,0.9464174273589274,0.0074248157136425985,0.3229458982419647,0.9520387455947564,128.2238889573312,378.0017367080968,397.0444884277814,2.0720655030997377,0.3925883300899981
3-hexanone,CCCC(=O)CC,2.5257286443082556,2.5257286443082556,0,0,0,0,0,0,0,0,0,100.088815004,1.7656,0.8333333333333334,0,0,0,0,0,1,0,17.07,0.5399545954314938,0.9821835597054284,0.010524314538736534,0.18792406723028587,0.9041091299458204,85.90669982525633,413.3000779530388,457.1351668330196,2.184953900005418,0.2594323482001656
3-methyl-2-pentanone,CCC(C)C(C)=O,2.3434070875143007,2.3434070875143007,0,0,0,0,0,0,0,0,0,100.088815004,1.6215,0.8333333333333334,0,0,0,0,0,1,0,17.07,0.26087519883571203,0.9237432429152576,0.007540757140842193,0.38301229897798744,0.9618777912465916,127.55718998519076,320.34070051528204,333.03679888494065,1.9744358758167992,0.42139329594668773
4-methyl-2-pentanone,CC(C)CC(C)=O,2.7077204011173497,2.7077204011173497,1,1,0,0,0,0,0,0,0,100.088815004,1.6215,0.8333333333333334,0,0,0,0,0,1,0,17.07,0.383592135746016,0.9600128573220525,0.008366823466756611,0.2799559139870926,0.8922956594958739,106.64688493084356,339.9126354120707,380.94171118585666,2.0324506095648527,0.29398315257687563
2-methyl-3-pentanone,CCC(=O)C(C)C,2.7488721956224653,2.7488721956224653,0,0,0,0,0,0,0,0,0,100.088815004,1.6215,0.8333333333333334,0,0,0,0,0,1,0,17.07,0.349158150268847,0.9530442527234302,0.007874231445427838,0.30283106239426366,0.8662971299132723,110.01672174829032,314.7205888969478,363.2940454604247,1.9833868319052406,0.2952898711001225
"3,3-dimethyl-2-butanone",CC(=O)C(C)(C)C,2.9249824924171413,2.9249824924171413,0,0,0,0,0,0,0,0,0,100.088815004,1.6215,0.8333333333333334,0,0,0,0,0,1,0,17.07,0.08373090114766757,0.8029473894652658,0.005284697722029219,0.5960499054197683,0.8363757823809953,158.26369385226513,222.07523156131435,265.5208773849362,1.7955801847288568,0.7343139703599079
cyclohexanone,O=C1CCCCC1,0.3982142890445031,0.3982142890445031,1,0,0,0,0,0,0,0,0,98.07316494,1.5196,0.8333333333333334,1,0,0,0,0,1,0,17.07,0.23233535568694685,0.910716737335039,0.005834303673828786,0.41303150526058136,0.6965720245947669,119.39248683941723,201.35380768754644,289.0638736241018,1.7625775869788136,0.40476543845968305
2-heptanone,CCCCCC(C)=O,2.5255668267329097,2.5255668267329097,1,1,0,0,0,0,0,0,0,114.104465068,2.1557000000000004,0.8571428571428571,0,0,0,0,0,1,0,17.07,0.7571492276038024,0.9960496135450723,0.012800878219227983,0.08879846483308253,0.9343299850937247,72.989522210303,767.9896192680962,821.9682890633736,2.698447849116131,0.14134076534709678
3-heptanone,CCCCC(=O)CC,2.9684881809119563,2.9684881809119563,1,0,0,0,0,0,0,0,0,114.104465068,2.1557000000000004,0.8571428571428571,0,0,0,0,0,1,0,17.07,0.6110208784483223,0.9881419977872204,0.008863018208520439,0.15354280253102331,0.942382800809301,106.3275262035842,652.5947833120498,692.4943693280622,2.520988262844251,0.21763314808180614
4-heptanone,CCCC(=O)CCC,3.1828128629561983,3.1828128629561983,0,0,0,0,0,0,0,0,0,114.104465068,2.1557000000000004,0.8571428571428571,0,0,0,0,0,1,0,17.07,0.7226196782577289,0.9946841574455938,0.012019863965775491,0.10297294269248204,0.9224955896566533,76.74758984654918,687.55258710683,745.3180208294897,2.571037020953904,0.13623979376245712
3-methyl-2-hexanone,CCCC(C)C(C)=O,3.4420193761824107,3.4420193761824107,0,0,0,0,0,0,0,0,0,114.104465068,2.0116,0.8571428571428571,0,0,0,0,0,1,0,17.07,0.36451764530997977,0.9565082649206965,0.0055207774735242,0.2917052264502621,0.8271516537684314,149.8252117088895,424.8404224678641,513.6185372202641,2.1829607409220357,0.304352106367655
4-methyl-2-hexanone,CCC(C)CC(C)=O,3.4112477175156566,3.4112477175156566,0,0,0,0,0,0,0,0,0,114.104465068,2.0116,0.8571428571428571,0,0,0,0,0,1,0,17.07,0.3469407754668177,0.952436902081182,0.005485666057544868,0.3047358652242971,0.8748695192089457,159.48282488061204,457.86098141972445,523.3477351385163,2.2349040347211684,0.2718901887037958
5-methyl-2-hexanone,CC(C)CCC(C)=O,3.196269653457427,3.196269653457427,0,0,0,0,0,0,0,0,0,114.104465068,2.0116,0.8571428571428571,0,0,0,0,0,1,0,17.07,0.5591276039202415,0.9840728692678635,0.007688697421617665,0.17776554213602394,0.8870064231968287,115.3649798602956,575.6429334868158,648.9726775733611,2.4222782126366624,0.20719824816885518
2-methyl-3-hexanone,CCCC(=O)C(C)C,3.1941832122778293,3.1941832122778293,0,0,0,0,0,0,0,0,0,114.104465068,2.0116,0.8571428571428571,0,0,0,0,0,1,0,17.07,0.4993052105681967,0.9777025892709252,0.007492213379867921,0.20999439738461778,0.9088464306314957,121.30546536136129,525.0046695666819,577.6604846232292,2.315049414921914,0.23623439104089397
4-methyl-3-hexanone,CCC(C)C(=O)CC,3.2968373663379125,3.2968373663379125,0,0,0,0,0,0,0,0,0,114.104465068,2.0116,0.8571428571428571,0,0,0,0,0,1,0,17.07,0.11160622847644404,0.8369514316463508,0.003653881544996677,0.5472771702392891,0.8099742981814068,221.6750292002538,328.08069834579845,405.0507517120247,2.044713421496668,0.3254580663290821
5-methyl-3-hexanone,CCC(=O)CC(C)C,3.2968373663379125,3.2968373663379125,0,0,0,0,0,0,0,0,0,114.104465068,2.0116,0.8571428571428571,0,0,0,0,0,1,0,17.07,0.37515652659662185,0.9565589932411432,0.006933766998106149,0.29153883523381646,0.9613426989492759,138.64652492820306,457.18377233523523,475.56794557749896,2.1659590118458283,0.3202404123791397
